section,category,brand_a,brand_b,trans_ab,trans_ab_pm,avg_qty_a_when_pair,avg_qty_b_when_pair
BREAKFAST,1321 - CEREAL,HONEY STAR,QUAKER,9,3.0000000000000000,1.00000000000000000000,1.00000000000000000000
BREAKFAST,1321 - CEREAL,HONEY STAR,SIMBA,30,10.0000000000000000,1.1250000000000000,1.3437500000000000
BREAKFAST,1321 - CEREAL,HONEY STAR,TRIX,8,2.6666666666666667,1.00000000000000000000,1.00000000000000000000
BREAKFAST,1321 - CEREAL,KELLOG'S,KIT KAT,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BREAKFAST,1321 - CEREAL,KELLOG'S,KOKO KRUNCH,90,30.0000000000000000,1.1634615384615385,1.1153846153846154
BREAKFAST,1321 - CEREAL,KELLOG'S,MILO,18,6.0000000000000000,1.00000000000000000000,1.1000000000000000
BREAKFAST,1321 - CEREAL,KELLOG'S,NESTLE,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BREAKFAST,1321 - CEREAL,KELLOG'S,QUAKER,30,10.0000000000000000,1.2187500000000000,1.0312500000000000
BREAKFAST,1321 - CEREAL,KELLOG'S,SIMBA,66,22.0000000000000000,1.1830985915492958,1.3239436619718310
BREAKFAST,1321 - CEREAL,KELLOG'S,TRIX,28,9.3333333333333333,1.1612903225806452,1.0967741935483871
BREAKFAST,1321 - CEREAL,KIT KAT,NESTLE,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
BREAKFAST,1321 - CEREAL,KIT KAT,QUAKER,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BREAKFAST,1321 - CEREAL,KIT KAT,SIMBA,1,0.33333333333333333333,1.00000000000000000000,2.0000000000000000
BREAKFAST,1321 - CEREAL,KOKO KRUNCH,MILO,104,34.6666666666666667,1.2616822429906542,1.3364485981308411
BREAKFAST,1321 - CEREAL,KOKO KRUNCH,QUAKER,32,10.6666666666666667,1.1515151515151515,1.00000000000000000000
BREAKFAST,1321 - CEREAL,KOKO KRUNCH,SIMBA,107,35.6666666666666667,1.2540983606557377,1.2704918032786885
BREAKFAST,1321 - CEREAL,KOKO KRUNCH,TRIX,53,17.6666666666666667,1.1272727272727273,1.0545454545454545
BREAKFAST,1321 - CEREAL,MILO,QUAKER,7,2.3333333333333333,1.5714285714285714,1.00000000000000000000
BREAKFAST,1321 - CEREAL,MILO,SIMBA,70,23.3333333333333333,1.3291139240506329,1.3164556962025316
BREAKFAST,1321 - CEREAL,MILO,TRIX,16,5.3333333333333333,1.5000000000000000,1.1250000000000000
BREAKFAST,1321 - CEREAL,NESTLE,SIMBA,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BREAKFAST,1321 - CEREAL,QUAKER,SIMBA,23,7.6666666666666667,1.0370370370370370,1.0740740740740741
BREAKFAST,1321 - CEREAL,QUAKER,TRIX,9,3.0000000000000000,1.00000000000000000000,1.00000000000000000000
BREAKFAST,1321 - CEREAL,SIMBA,TRIX,25,8.3333333333333333,1.1538461538461538,1.00000000000000000000
BREAKFAST,1412 - DIETATIC SUGAR,DIABETAMIL,DIABETASOL,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BREAKFAST,1412 - DIETATIC SUGAR,DIABETASOL,TROPICANA,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BREAKFAST,2021 - SWEETENED CONDENSED MILK,CAP NONA,ULTRA,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
BREAKFAST,2021 - SWEETENED CONDENSED MILK,CARNATION,ENAAK,19,6.3333333333333333,1.2631578947368421,1.3157894736842105
BREAKFAST,2021 - SWEETENED CONDENSED MILK,CARNATION,FRISIAN FLAG,106,35.3333333333333333,1.3090909090909091,1.1090909090909091
BREAKFAST,2021 - SWEETENED CONDENSED MILK,CARNATION,INDOMILK,59,19.6666666666666667,1.3787878787878788,1.1515151515151515
BREAKFAST,2021 - SWEETENED CONDENSED MILK,CARNATION,OMELA,6,2.0000000000000000,1.3333333333333333,1.5000000000000000
BREAKFAST,2021 - SWEETENED CONDENSED MILK,CARNATION,SUN BAY,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
BREAKFAST,2021 - SWEETENED CONDENSED MILK,CARNATION,TIGA SAPI,12,4.0000000000000000,1.4166666666666667,1.1666666666666667
BREAKFAST,2021 - SWEETENED CONDENSED MILK,ENAAK,FRISIAN FLAG,128,42.6666666666666667,1.4829931972789116,1.3333333333333333
BREAKFAST,2021 - SWEETENED CONDENSED MILK,ENAAK,INDOMILK,37,12.3333333333333333,1.5384615384615385,1.3076923076923077
BREAKFAST,2021 - SWEETENED CONDENSED MILK,ENAAK,OMELA,2,0.66666666666666666667,1.5000000000000000,1.5000000000000000
BREAKFAST,2021 - SWEETENED CONDENSED MILK,ENAAK,SUN BAY,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
BREAKFAST,2021 - SWEETENED CONDENSED MILK,ENAAK,TIGA SAPI,13,4.3333333333333333,1.4615384615384615,1.9230769230769231
BREAKFAST,2021 - SWEETENED CONDENSED MILK,FRISIAN FLAG,INDOMILK,318,106.0000000000000000,1.5456852791878173,1.5888324873096447
BREAKFAST,2021 - SWEETENED CONDENSED MILK,FRISIAN FLAG,OMELA,25,8.3333333333333333,1.2333333333333333,1.6333333333333333
BREAKFAST,2021 - SWEETENED CONDENSED MILK,FRISIAN FLAG,SUN BAY,5,1.6666666666666667,1.00000000000000000000,1.3333333333333333
BREAKFAST,2021 - SWEETENED CONDENSED MILK,FRISIAN FLAG,TIGA SAPI,47,15.6666666666666667,1.1730769230769231,1.6730769230769231
BREAKFAST,2021 - SWEETENED CONDENSED MILK,INDOMILK,OMELA,12,4.0000000000000000,1.3076923076923077,1.3076923076923077
BREAKFAST,2021 - SWEETENED CONDENSED MILK,INDOMILK,SUN BAY,9,3.0000000000000000,1.2222222222222222,1.1111111111111111
BREAKFAST,2021 - SWEETENED CONDENSED MILK,INDOMILK,TIGA SAPI,40,13.3333333333333333,1.1428571428571429,1.4761904761904762
BREAKFAST,2021 - SWEETENED CONDENSED MILK,OMELA,TIGA SAPI,3,1.00000000000000000000,1.3333333333333333,1.00000000000000000000
BREAKFAST,2021 - SWEETENED CONDENSED MILK,SUN BAY,TIGA SAPI,3,1.00000000000000000000,1.3333333333333333,1.00000000000000000000
BREAKFAST,2021 - SWEETENED CONDENSED MILK,TIGA SAPI,ULTRA,3,1.5000000000000000,1.3333333333333333,1.00000000000000000000
CHILLER,1111 - ENERGY DRINK,EXTRA JOSS,HEMAVITON,2,1.00000000000000000000,2.0000000000000000,1.00000000000000000000
CHILLER,1111 - ENERGY DRINK,EXTRA JOSS,KRATING DAENG,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
CHILLER,1111 - ENERGY DRINK,EXTRA JOSS,M-150,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
CHILLER,1111 - ENERGY DRINK,EXTRA JOSS,NEO HORMOVITON,2,1.00000000000000000000,1.00000000000000000000,1.5000000000000000
CHILLER,1111 - ENERGY DRINK,EXTRA JOSS,RED BULL,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
CHILLER,1111 - ENERGY DRINK,HEMAVITON,KRATING DAENG,2,0.66666666666666666667,1.00000000000000000000,1.5000000000000000
CHILLER,1111 - ENERGY DRINK,HEMAVITON,M-150,2,0.66666666666666666667,1.00000000000000000000,1.00000000000000000000
CHILLER,1111 - ENERGY DRINK,HEMAVITON,NEO HORMOVITON,2,0.66666666666666666667,1.00000000000000000000,1.5000000000000000
CHILLER,1111 - ENERGY DRINK,HEMAVITON,RED BULL,5,1.6666666666666667,1.00000000000000000000,1.00000000000000000000
CHILLER,1111 - ENERGY DRINK,KRATING DAENG,M-150,6,2.0000000000000000,1.1428571428571429,1.1428571428571429
CHILLER,1111 - ENERGY DRINK,KRATING DAENG,NEO HORMOVITON,3,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
CHILLER,1111 - ENERGY DRINK,KRATING DAENG,RED BULL,6,2.0000000000000000,1.3333333333333333,1.00000000000000000000
CHILLER,1111 - ENERGY DRINK,M-150,NEO HORMOVITON,6,2.0000000000000000,1.1666666666666667,1.1666666666666667
CHILLER,1111 - ENERGY DRINK,M-150,RED BULL,4,1.3333333333333333,1.2000000000000000,1.2000000000000000
CHILLER,1112 - CARBONATED DRINK,A&W,BIG,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
CHILLER,1112 - CARBONATED DRINK,A&W,CHI FOREST,5,1.6666666666666667,1.00000000000000000000,1.00000000000000000000
CHILLER,1112 - CARBONATED DRINK,A&W,COCA COLA,33,11.0000000000000000,2.2439024390243902,2.0975609756097561
CHILLER,1112 - CARBONATED DRINK,A&W,FANTA,21,7.0000000000000000,2.0967741935483871,2.1290322580645161
CHILLER,1112 - CARBONATED DRINK,A&W,KOPI KENANGAN,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
CHILLER,1112 - CARBONATED DRINK,A&W,NIPIS MADU,6,2.0000000000000000,1.8333333333333333,2.8333333333333333
CHILLER,1112 - CARBONATED DRINK,A&W,PROMO MARKETING,14,4.6666666666666667,1.3529411764705882,1.0588235294117647
CHILLER,1112 - CARBONATED DRINK,A&W,SPRITE,15,5.0000000000000000,2.0454545454545455,2.1363636363636364
CHILLER,1112 - CARBONATED DRINK,BIG,COCA COLA,6,2.0000000000000000,1.2857142857142857,1.00000000000000000000
CHILLER,1112 - CARBONATED DRINK,BIG,FANTA,5,1.6666666666666667,2.0000000000000000,1.1666666666666667
CHILLER,1112 - CARBONATED DRINK,BIG,KOPI KENANGAN,2,0.66666666666666666667,2.0000000000000000,1.00000000000000000000
CHILLER,1112 - CARBONATED DRINK,BIG,NIPIS MADU,15,5.0000000000000000,1.5333333333333333,1.8000000000000000
CHILLER,1112 - CARBONATED DRINK,BIG,PROMO MARKETING,1,0.33333333333333333333,3.0000000000000000,1.00000000000000000000
CHILLER,1112 - CARBONATED DRINK,BIG,SPRITE,3,1.00000000000000000000,1.00000000000000000000,1.2500000000000000
CHILLER,1112 - CARBONATED DRINK,CHI FOREST,COCA COLA,25,8.3333333333333333,1.2333333333333333,1.1000000000000000
CHILLER,1112 - CARBONATED DRINK,CHI FOREST,FANTA,8,2.6666666666666667,1.00000000000000000000,1.4444444444444444
CHILLER,1112 - CARBONATED DRINK,CHI FOREST,KOPI KENANGAN,10,3.3333333333333333,1.3846153846153846,1.0769230769230769
CHILLER,1112 - CARBONATED DRINK,CHI FOREST,NIPIS MADU,12,4.0000000000000000,1.0714285714285714,2.1428571428571429
CHILLER,1112 - CARBONATED DRINK,CHI FOREST,PROMO MARKETING,15,5.0000000000000000,1.0416666666666667,1.0833333333333333
CHILLER,1112 - CARBONATED DRINK,CHI FOREST,SPRITE,16,5.3333333333333333,1.00000000000000000000,1.0588235294117647
CHILLER,1112 - CARBONATED DRINK,CHI FOREST,TEBS,5,2.5000000000000000,1.00000000000000000000,1.2000000000000000
CHILLER,1112 - CARBONATED DRINK,COCA COLA,FANTA,468,156.0000000000000000,1.8437500000000000,1.7269736842105263
CHILLER,1112 - CARBONATED DRINK,COCA COLA,KOPI KENANGAN,12,4.0000000000000000,1.8800000000000000,1.4800000000000000
CHILLER,1112 - CARBONATED DRINK,COCA COLA,NIPIS MADU,45,15.0000000000000000,1.2553191489361702,1.9361702127659574
CHILLER,1112 - CARBONATED DRINK,COCA COLA,POLARIS,2,1.00000000000000000000,1.5000000000000000,1.00000000000000000000
CHILLER,1112 - CARBONATED DRINK,COCA COLA,PROMO MARKETING,261,87.0000000000000000,1.2954545454545455,1.0584415584415584
CHILLER,1112 - CARBONATED DRINK,COCA COLA,SPRITE,428,142.6666666666666667,1.7749510763209393,1.8043052837573386
CHILLER,1112 - CARBONATED DRINK,COCA COLA,TEBS,7,2.3333333333333333,1.5000000000000000,2.0000000000000000
CHILLER,1112 - CARBONATED DRINK,FANTA,KOPI KENANGAN,8,2.6666666666666667,1.5333333333333333,1.6000000000000000
CHILLER,1112 - CARBONATED DRINK,FANTA,NIPIS MADU,39,13.0000000000000000,1.2439024390243902,1.9512195121951220
CHILLER,1112 - CARBONATED DRINK,FANTA,PROMO MARKETING,131,43.6666666666666667,1.3865030674846626,1.0613496932515337
CHILLER,1112 - CARBONATED DRINK,FANTA,SPRITE,383,127.6666666666666667,1.7427466150870406,1.8607350096711799
CHILLER,1112 - CARBONATED DRINK,FANTA,TEBS,7,2.3333333333333333,1.1428571428571429,2.0000000000000000
CHILLER,1112 - CARBONATED DRINK,KOPI KENANGAN,NIPIS MADU,4,1.3333333333333333,1.00000000000000000000,1.00000000000000000000
CHILLER,1112 - CARBONATED DRINK,KOPI KENANGAN,PROMO MARKETING,11,3.6666666666666667,2.1739130434782609,1.0869565217391304
CHILLER,1112 - CARBONATED DRINK,KOPI KENANGAN,SPRITE,8,2.6666666666666667,1.5000000000000000,1.2000000000000000
CHILLER,1112 - CARBONATED DRINK,KOPI KENANGAN,TEBS,2,1.00000000000000000000,1.00000000000000000000,1.5000000000000000
CHILLER,1112 - CARBONATED DRINK,NIPIS MADU,PROMO MARKETING,60,20.0000000000000000,3.8591549295774648,1.1549295774647887
CHILLER,1112 - CARBONATED DRINK,NIPIS MADU,SPRITE,39,13.0000000000000000,1.8292682926829268,1.1951219512195122
CHILLER,1112 - CARBONATED DRINK,NIPIS MADU,TEBS,6,2.0000000000000000,1.5714285714285714,1.00000000000000000000
CHILLER,1112 - CARBONATED DRINK,POLARIS,PROMO MARKETING,3,1.5000000000000000,1.6666666666666667,1.00000000000000000000
CHILLER,1112 - CARBONATED DRINK,POLARIS,SPRITE,2,1.00000000000000000000,1.00000000000000000000,2.0000000000000000
CHILLER,1112 - CARBONATED DRINK,POLARIS,TEBS,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
CHILLER,1112 - CARBONATED DRINK,PROMO MARKETING,SPRITE,117,39.0000000000000000,1.0571428571428571,1.3714285714285714
CHILLER,1112 - CARBONATED DRINK,PROMO MARKETING,TEBS,14,4.6666666666666667,1.0666666666666667,1.8000000000000000
CHILLER,1112 - CARBONATED DRINK,SPRITE,TEBS,3,1.5000000000000000,1.00000000000000000000,2.2000000000000000
CHILLER,1113 - MINERAL WATER,ALFA,ALFAMART,15,5.0000000000000000,1.1176470588235294,2.8823529411764706
CHILLER,1113 - MINERAL WATER,ALFA,AQUA,9,3.0000000000000000,1.1111111111111111,1.4444444444444444
CHILLER,1113 - MINERAL WATER,ALFA,AQUVIVA,6,2.0000000000000000,1.8333333333333333,1.1666666666666667
CHILLER,1113 - MINERAL WATER,ALFA,CRYSTALIN,6,2.0000000000000000,1.3333333333333333,1.6666666666666667
CHILLER,1113 - MINERAL WATER,ALFA,ETERNAL,4,1.3333333333333333,1.2500000000000000,1.00000000000000000000
CHILLER,1113 - MINERAL WATER,ALFA,JIWATER,11,3.6666666666666667,1.00000000000000000000,1.1818181818181818
CHILLER,1113 - MINERAL WATER,ALFA,LE MINERALE,12,4.0000000000000000,1.00000000000000000000,1.1666666666666667
CHILLER,1113 - MINERAL WATER,ALFA,NESTLE,3,1.00000000000000000000,1.00000000000000000000,3.3333333333333333
CHILLER,1113 - MINERAL WATER,ALFA,PRISTINE,8,2.6666666666666667,1.5000000000000000,1.2500000000000000
CHILLER,1113 - MINERAL WATER,ALFA,SUPER O2,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
CHILLER,1113 - MINERAL WATER,ALFA,VIT,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
CHILLER,1113 - MINERAL WATER,ALFAMART,AQUA,178,59.3333333333333333,3.7333333333333333,3.1692307692307692
CHILLER,1113 - MINERAL WATER,ALFAMART,AQUVIVA,157,52.3333333333333333,3.1317365269461078,1.5568862275449102
CHILLER,1113 - MINERAL WATER,ALFAMART,CRYSTALIN,139,46.3333333333333333,2.8133333333333333,1.7066666666666667
CHILLER,1113 - MINERAL WATER,ALFAMART,ETERNAL,5,1.6666666666666667,10.4000000000000000,1.6000000000000000
CHILLER,1113 - MINERAL WATER,ALFAMART,JIWATER,22,7.3333333333333333,3.0000000000000000,1.6818181818181818
CHILLER,1113 - MINERAL WATER,ALFAMART,LE MINERALE,252,84.0000000000000000,4.2947761194029851,2.8171641791044776
CHILLER,1113 - MINERAL WATER,ALFAMART,NESTLE,126,42.0000000000000000,3.8897058823529412,2.3750000000000000
CHILLER,1113 - MINERAL WATER,ALFAMART,PRIMA,112,37.3333333333333333,3.0000000000000000,3.3109243697478992
CHILLER,1113 - MINERAL WATER,ALFAMART,PRISTINE,87,29.0000000000000000,6.2222222222222222,1.9333333333333333
CHILLER,1113 - MINERAL WATER,ALFAMART,SUPER O2,6,2.0000000000000000,2.0000000000000000,1.3333333333333333
CHILLER,1113 - MINERAL WATER,ALFAMART,VIT,21,7.0000000000000000,5.7916666666666667,1.2916666666666667
CHILLER,1113 - MINERAL WATER,AMIDIS,AQUVIVA,2,0.66666666666666666667,2.0000000000000000,1.5000000000000000
CHILLER,1113 - MINERAL WATER,AMIDIS,CRYSTALIN,4,1.3333333333333333,1.2500000000000000,2.0000000000000000
CHILLER,1113 - MINERAL WATER,AMIDIS,PRISTINE,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
CHILLER,1113 - MINERAL WATER,AQUA,AQUVIVA,134,44.6666666666666667,1.5214285714285714,1.4214285714285714
CHILLER,1113 - MINERAL WATER,AQUA,CRYSTALIN,101,33.6666666666666667,2.1142857142857143,1.8095238095238095
CHILLER,1113 - MINERAL WATER,AQUA,ETERNAL,10,3.3333333333333333,1.7000000000000000,2.1000000000000000
CHILLER,1113 - MINERAL WATER,AQUA,JIWATER,9,3.0000000000000000,1.3000000000000000,1.4000000000000000
CHILLER,1113 - MINERAL WATER,AQUA,LE MINERALE,377,125.6666666666666667,2.6009852216748768,2.9039408866995074
CHILLER,1113 - MINERAL WATER,AQUA,NESTLE,168,56.0000000000000000,2.2912087912087912,2.3406593406593407
CHILLER,1113 - MINERAL WATER,AQUA,PRIMA,31,10.3333333333333333,1.8484848484848485,3.5757575757575758
CHILLER,1113 - MINERAL WATER,AQUA,PRISTINE,93,31.0000000000000000,3.9345794392523364,2.8130841121495327
CHILLER,1113 - MINERAL WATER,AQUA,SUPER O2,10,3.3333333333333333,1.3000000000000000,1.7000000000000000
CHILLER,1113 - MINERAL WATER,AQUA,VIT,17,5.6666666666666667,6.5000000000000000,1.5555555555555556
CHILLER,1113 - MINERAL WATER,AQUVIVA,CRYSTALIN,129,43.0000000000000000,1.6518518518518519,1.6814814814814815
CHILLER,1113 - MINERAL WATER,AQUVIVA,ETERNAL,4,1.3333333333333333,1.5000000000000000,2.2500000000000000
CHILLER,1113 - MINERAL WATER,AQUVIVA,JIWATER,22,7.3333333333333333,1.6363636363636364,1.2727272727272727
CHILLER,1113 - MINERAL WATER,AQUVIVA,LE MINERALE,159,53.0000000000000000,1.4850299401197605,1.7964071856287425
CHILLER,1113 - MINERAL WATER,AQUVIVA,NESTLE,87,29.0000000000000000,3.1348314606741573,2.7191011235955056
CHILLER,1113 - MINERAL WATER,AQUVIVA,PRIMA,40,13.3333333333333333,2.4878048780487805,3.0487804878048780
CHILLER,1113 - MINERAL WATER,AQUVIVA,PRISTINE,57,19.0000000000000000,1.7049180327868852,2.1475409836065574
CHILLER,1113 - MINERAL WATER,AQUVIVA,SUPER O2,3,1.00000000000000000000,5.0000000000000000,2.3333333333333333
CHILLER,1113 - MINERAL WATER,AQUVIVA,VIT,13,4.3333333333333333,1.5384615384615385,1.2307692307692308
CHILLER,1113 - MINERAL WATER,CRYSTALIN,ETERNAL,3,1.00000000000000000000,1.3333333333333333,1.6666666666666667
CHILLER,1113 - MINERAL WATER,CRYSTALIN,JIWATER,9,3.0000000000000000,2.0000000000000000,1.5555555555555556
CHILLER,1113 - MINERAL WATER,CRYSTALIN,LE MINERALE,139,46.3333333333333333,1.7605633802816901,2.3943661971830986
CHILLER,1113 - MINERAL WATER,CRYSTALIN,NESTLE,131,43.6666666666666667,1.8248175182481752,1.8394160583941606
CHILLER,1113 - MINERAL WATER,CRYSTALIN,PRIMA,57,19.0000000000000000,1.6034482758620690,3.5000000000000000
CHILLER,1113 - MINERAL WATER,CRYSTALIN,PRISTINE,99,33.0000000000000000,2.0384615384615385,2.2884615384615385
CHILLER,1113 - MINERAL WATER,CRYSTALIN,SUPER O2,4,1.3333333333333333,18.5000000000000000,2.0000000000000000
CHILLER,1113 - MINERAL WATER,CRYSTALIN,VIT,14,4.6666666666666667,1.9285714285714286,1.5000000000000000
CHILLER,1113 - MINERAL WATER,ETERNAL,JIWATER,4,1.3333333333333333,1.5000000000000000,1.2500000000000000
CHILLER,1113 - MINERAL WATER,ETERNAL,LE MINERALE,6,2.0000000000000000,1.3333333333333333,5.6666666666666667
CHILLER,1113 - MINERAL WATER,ETERNAL,NESTLE,1,0.33333333333333333333,3.0000000000000000,2.0000000000000000
CHILLER,1113 - MINERAL WATER,ETERNAL,PRIMA,1,0.33333333333333333333,1.00000000000000000000,3.0000000000000000
CHILLER,1113 - MINERAL WATER,ETERNAL,PRISTINE,17,5.6666666666666667,1.7894736842105263,3.4736842105263158
CHILLER,1113 - MINERAL WATER,JIWATER,LE MINERALE,22,7.3333333333333333,1.1739130434782609,2.3043478260869565
CHILLER,1113 - MINERAL WATER,JIWATER,NESTLE,14,4.6666666666666667,1.4000000000000000,1.9333333333333333
CHILLER,1113 - MINERAL WATER,JIWATER,PRIMA,2,0.66666666666666666667,1.00000000000000000000,2.0000000000000000
CHILLER,1113 - MINERAL WATER,JIWATER,PRISTINE,21,7.0000000000000000,1.5238095238095238,1.4285714285714286
CHILLER,1113 - MINERAL WATER,JIWATER,SUPER O2,2,0.66666666666666666667,9.0000000000000000,4.0000000000000000
CHILLER,1113 - MINERAL WATER,JIWATER,VIT,4,1.3333333333333333,2.2500000000000000,2.2500000000000000
CHILLER,1113 - MINERAL WATER,LE MINERALE,NESTLE,166,55.3333333333333333,3.1627906976744186,2.7093023255813953
CHILLER,1113 - MINERAL WATER,LE MINERALE,PRIMA,51,17.0000000000000000,1.8181818181818182,3.4181818181818182
CHILLER,1113 - MINERAL WATER,LE MINERALE,PRISTINE,146,48.6666666666666667,4.0722891566265060,2.7228915662650602
CHILLER,1113 - MINERAL WATER,LE MINERALE,SUPER O2,9,3.0000000000000000,1.4444444444444444,1.2222222222222222
CHILLER,1113 - MINERAL WATER,LE MINERALE,VIT,32,10.6666666666666667,1.6764705882352941,1.3235294117647059
CHILLER,1113 - MINERAL WATER,NESTLE,PRIMA,19,6.3333333333333333,1.4210526315789474,2.7368421052631579
CHILLER,1113 - MINERAL WATER,NESTLE,PRISTINE,99,33.0000000000000000,2.8818181818181818,2.8727272727272727
CHILLER,1113 - MINERAL WATER,NESTLE,SUPER O2,7,2.3333333333333333,4.7142857142857143,1.4285714285714286
CHILLER,1113 - MINERAL WATER,NESTLE,VIT,16,5.3333333333333333,1.4705882352941176,1.4117647058823529
CHILLER,1113 - MINERAL WATER,PRIMA,PRISTINE,28,9.3333333333333333,3.2142857142857143,2.5357142857142857
CHILLER,1113 - MINERAL WATER,PRIMA,SUPER O2,2,0.66666666666666666667,2.0000000000000000,1.00000000000000000000
CHILLER,1113 - MINERAL WATER,PRIMA,VIT,6,2.0000000000000000,2.8333333333333333,1.00000000000000000000
CHILLER,1113 - MINERAL WATER,PRISTINE,SUPER O2,19,6.3333333333333333,2.1428571428571429,1.4285714285714286
CHILLER,1113 - MINERAL WATER,PRISTINE,VIT,12,4.0000000000000000,1.6666666666666667,1.5833333333333333
CHILLER,1113 - MINERAL WATER,SUPER O2,VIT,1,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000
CHILLER,1114 - ISOTONIC DRINK,100 PLUS,HYDRO COCO,1,0.33333333333333333333,6.0000000000000000,1.00000000000000000000
CHILLER,1114 - ISOTONIC DRINK,100 PLUS,MIZONE,1,0.50000000000000000000,1.00000000000000000000,1.00000000000000000000
CHILLER,1114 - ISOTONIC DRINK,100 PLUS,POCARI SWEAT,4,1.3333333333333333,1.2000000000000000,1.4000000000000000
CHILLER,1114 - ISOTONIC DRINK,100 PLUS,REGEN,2,0.66666666666666666667,2.0000000000000000,1.00000000000000000000
CHILLER,1114 - ISOTONIC DRINK,100 PLUS,YOU C1000 WATER,2,1.00000000000000000000,1.5000000000000000,2.0000000000000000
CHILLER,1114 - ISOTONIC DRINK,FIBE MINI,HYDRO COCO,9,3.0000000000000000,1.2222222222222222,1.2222222222222222
CHILLER,1114 - ISOTONIC DRINK,FIBE MINI,ISOPLUS,3,1.00000000000000000000,1.3333333333333333,1.3333333333333333
CHILLER,1114 - ISOTONIC DRINK,FIBE MINI,MIZONE,2,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
CHILLER,1114 - ISOTONIC DRINK,FIBE MINI,POCARI SWEAT,9,3.0000000000000000,1.2222222222222222,1.3333333333333333
CHILLER,1114 - ISOTONIC DRINK,FIBE MINI,REGEN,7,2.3333333333333333,2.4545454545454545,2.0909090909090909
CHILLER,1114 - ISOTONIC DRINK,FIBE MINI,YOU C1000 WATER,4,1.3333333333333333,1.6000000000000000,1.00000000000000000000
